StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
AP005,2018-06-13,35.64,136.51,9.51,46.06,12.77,0.63,19.68,26.85,105.0,Moderate
AP005,2018-06-14,38.98,148.5,8.86,46.8,14.31,0.53,18.59,32.99,126.0,Moderate
AP005,2018-06-15,53.56,188.11,7.4,52.52,14.28,0.55,26.72,30.34,151.0,Moderate
AP005,2018-06-16,50.78,173.25,6.21,41.44,15.95,0.39,21.93,47.03,158.0,Moderate
AP005,2018-06-21,27.7,106.31,1.39,38.37,12.44,0.35,15.97,27.5,112.0,Moderate
AP005,2018-06-22,27.05,74.19,1.7,38.98,12.69,0.46,9.52,26.54,92.0,Satisfactory
AP005,2018-06-23,26.17,97.3,1.42,36.83,12.72,0.54,11.83,24.5,79.0,Satisfactory
AP005,2018-06-24,30.25,95.68,1.34,35.29,12.73,0.46,18.1,33.16,101.0,Moderate
AP005,2018-06-25,30.0,113.06,1.08,35.52,11.41,0.43,10.95,40.09,97.0,Satisfactory
AP005,2018-06-27,33.04,113.38,2.63,41.73,10.05,0.56,18.17,13.23,111.0,Moderate
AP005,2018-06-28,27.29,70.27,1.92,38.39,8.61,0.45,17.86,16.53,84.0,Satisfactory
AP005,2018-06-29,32.92,84.65,1.9,44.95,9.62,0.7,11.38,12.07,76.0,Satisfactory
AP005,2018-06-30,33.78,79.51,1.56,36.11,12.56,0.43,12.05,24.91,85.0,Satisfactory
AP005,2018-07-01,32.22,91.28,1.51,37.53,10.45,0.56,13.1,21.67,79.0,Satisfactory
AP005,2018-07-02,31.92,79.9,1.43,34.59,11.96,0.48,15.3,20.82,95.0,Satisfactory
AP005,2018-07-03,38.8,86.26,2.42,44.72,11.77,0.5,13.39,18.01,80.0,Satisfactory
AP005,2018-07-04,33.39,102.52,2.81,45.59,11.74,0.45,15.11,22.69,90.0,Satisfactory
AP005,2018-07-05,24.36,91.04,2.81,41.02,9.97,0.43,10.52,16.46,100.0,Satisfactory
AP005,2018-07-06,27.25,71.62,11.52,41.73,10.3,0.54,12.32,16.69,85.0,Satisfactory
AP005,2018-07-07,35.14,101.2,12.11,42.5,9.88,0.58,22.36,14.14,87.0,Satisfactory
AP005,2018-07-08,33.26,80.16,9.85,37.76,10.5,0.5,10.86,17.08,88.0,Satisfactory
AP005,2018-07-09,34.32,88.43,9.08,41.61,10.21,0.49,17.0,20.19,81.0,Satisfactory
AP005,2018-07-10,30.08,82.39,10.04,38.24,10.28,0.47,25.43,17.19,91.0,Satisfactory
AP005,2018-07-11,31.55,84.57,22.42,43.01,13.34,0.4,27.6,9.27,83.0,Satisfactory
AP005,2018-07-12,25.83,70.56,19.44,43.68,16.21,0.85,30.88,9.06,84.0,Satisfactory
AP005,2018-07-13,28.16,82.2,14.49,36.77,11.59,0.45,19.09,12.36,68.0,Satisfactory
AP005,2018-07-14,36.57,84.99,16.34,37.66,9.84,0.54,2.72,7.93,91.0,Satisfactory
AP005,2018-07-15,21.84,49.03,14.0,35.28,6.86,0.42,3.69,5.98,68.0,Satisfactory
AP005,2018-07-16,28.49,99.19,12.1,33.71,15.54,0.52,14.09,9.15,70.0,Satisfactory
AP005,2018-07-17,22.82,74.76,12.19,33.08,17.79,0.37,13.4,12.67,89.0,Satisfactory
AP005,2018-07-18,29.86,82.04,12.74,32.84,12.91,0.49,5.17,12.63,82.0,Satisfactory
AP005,2018-07-19,22.54,58.77,12.38,34.15,13.19,0.39,6.51,13.41,69.0,Satisfactory
AP005,2018-07-20,27.9,67.82,24.2,39.37,9.28,0.55,5.16,7.57,63.0,Satisfactory
AP005,2018-07-21,27.85,59.59,20.46,39.62,7.66,0.58,3.7,8.23,67.0,Satisfactory
AP005,2018-07-22,32.61,91.42,11.81,36.09,7.27,0.51,10.45,11.48,81.0,Satisfactory
AP005,2018-07-23,36.78,138.91,10.14,37.23,10.9,0.72,13.25,17.24,104.0,Moderate
AP005,2018-07-24,41.99,137.9,9.11,38.59,11.81,0.58,11.7,18.61,127.0,Moderate
AP005,2018-07-25,43.56,128.51,10.1,38.15,10.99,0.66,9.21,16.97,123.0,Moderate
AP005,2018-07-26,44.48,150.92,11.06,43.93,8.22,0.59,7.5,14.34,130.0,Moderate
AP005,2018-07-27,35.02,127.79,10.73,38.7,8.57,0.55,12.02,13.41,125.0,Moderate
AP005,2018-07-28,35.58,108.84,8.78,35.59,9.96,0.53,11.23,19.99,113.0,Moderate
AP005,2018-07-29,40.33,127.5,9.14,34.26,8.97,0.45,7.3,17.03,114.0,Moderate
AP005,2018-07-30,43.0,157.0,15.52,52.68,9.86,0.99,12.92,14.31,118.0,Moderate
AP005,2018-08-02,40.26,109.01,9.59,34.1,8.08,0.33,7.57,19.84,117.0,Moderate
AP005,2018-08-03,52.43,165.01,12.56,40.08,8.35,0.51,7.34,16.1,130.0,Moderate
AP005,2018-08-04,53.49,166.88,17.65,46.16,10.33,0.67,6.51,18.95,142.0,Moderate
AP005,2018-08-06,48.5,140.55,14.91,45.67,12.04,0.59,11.38,20.66,109.0,Moderate
AP005,2018-08-07,45.4,83.09,14.02,34.88,11.13,0.52,2.45,8.5,106.0,Moderate
AP005,2018-08-08,39.1,82.99,16.86,41.31,9.07,0.6,5.02,8.57,73.0,Satisfactory
AP005,2018-08-09,44.7,109.74,11.97,37.98,10.93,0.61,9.11,13.38,100.0,Satisfactory
AP005,2018-08-10,53.32,107.32,17.93,45.44,12.2,0.64,7.69,11.07,107.0,Moderate
AP005,2018-08-11,34.35,71.82,20.47,42.32,8.31,0.6,4.71,6.46,93.0,Satisfactory
AP005,2018-08-12,21.86,49.71,21.28,42.23,11.7,0.48,6.46,7.68,76.0,Satisfactory
AP005,2018-08-17,25.69,69.31,12.56,42.03,35.17,0.53,8.05,9.7,87.0,Satisfactory
AP005,2018-08-18,32.84,68.96,14.69,43.43,17.54,0.56,11.58,8.85,72.0,Satisfactory
AP005,2018-08-19,17.9,52.3,10.04,40.17,38.77,0.51,14.66,11.03,63.0,Satisfactory
AP005,2018-08-21,20.96,48.4,14.68,32.21,11.45,0.85,30.0,9.95,54.0,Satisfactory
AP005,2018-08-22,30.03,67.02,12.31,32.93,10.7,0.88,22.77,13.26,61.0,Satisfactory
AP005,2018-08-23,31.38,71.25,9.39,31.63,11.36,0.91,21.64,16.3,74.0,Satisfactory
AP005,2018-08-28,41.97,108.88,13.79,48.76,12.83,0.9,10.66,29.39,122.0,Moderate
AP005,2018-08-29,48.18,133.73,10.11,38.12,9.07,1.11,5.28,16.78,118.0,Moderate
AP005,2018-08-30,43.89,110.32,6.23,28.8,8.75,0.84,4.08,25.09,114.0,Moderate
AP005,2018-08-31,51.3,125.77,31.93,47.77,8.02,1.36,3.97,14.49,116.0,Moderate
AP005,2018-09-01,35.33,84.6,30.83,43.2,6.05,1.13,6.77,9.39,108.0,Moderate
AP005,2018-09-02,39.86,99.71,12.03,37.89,8.39,1.0,25.01,18.72,87.0,Satisfactory
AP005,2018-09-03,45.16,104.47,11.0,41.65,9.71,0.95,31.5,17.51,97.0,Satisfactory
AP005,2018-09-04,41.12,101.34,12.18,41.07,8.39,0.97,3.64,18.32,107.0,Moderate
AP005,2018-09-05,39.34,91.6,15.02,39.76,8.29,0.89,5.25,16.05,96.0,Satisfactory
AP005,2018-09-06,48.18,133.49,18.2,45.56,8.03,0.93,11.99,11.47,106.0,Moderate
AP005,2018-09-07,41.28,105.99,16.49,42.57,7.55,0.96,8.45,13.77,118.0,Moderate
AP005,2018-09-08,47.03,134.82,10.82,37.44,8.34,0.88,8.23,27.53,110.0,Moderate
AP005,2018-09-09,65.02,165.7,13.02,32.44,9.17,1.03,3.32,36.85,141.0,Moderate
AP005,2018-09-10,48.09,123.99,9.82,37.19,8.04,0.95,2.95,21.01,129.0,Moderate
AP005,2018-09-11,47.34,100.31,15.0,41.09,8.5,0.98,3.86,16.42,105.0,Moderate
AP005,2018-09-12,56.6,114.28,9.97,38.93,9.14,1.01,4.19,14.83,106.0,Moderate
AP005,2018-09-13,64.77,109.78,5.32,26.21,8.12,0.86,2.81,21.69,121.0,Moderate
AP005,2018-09-14,62.18,117.69,12.39,42.52,9.82,1.13,6.77,17.75,100.0,Satisfactory
AP005,2018-09-15,62.22,147.66,18.31,44.38,10.56,1.03,3.05,28.63,138.0,Moderate
AP005,2018-09-16,67.61,192.29,10.63,51.88,11.24,0.95,2.85,26.42,154.0,Moderate
AP005,2018-09-17,33.98,79.99,9.87,32.51,8.45,0.91,2.35,22.78,96.0,Satisfactory
AP005,2018-09-18,41.23,104.04,10.84,40.65,8.51,1.01,2.47,25.53,100.0,Satisfactory
AP005,2018-09-19,47.77,129.97,12.96,43.66,10.27,0.97,2.73,24.79,119.0,Moderate
AP005,2018-09-20,71.26,105.67,16.14,51.8,11.68,1.05,3.22,16.1,110.0,Moderate
AP005,2018-09-21,37.58,74.29,7.22,35.07,9.31,0.81,5.38,38.07,102.0,Moderate
AP005,2018-09-22,38.53,71.96,7.7,31.62,8.99,0.7,2.13,38.9,77.0,Satisfactory
AP005,2018-09-23,38.46,101.61,17.9,28.05,6.47,0.45,1.31,40.03,114.0,Moderate
AP005,2018-09-24,29.18,77.84,15.92,28.82,6.01,0.51,2.37,15.0,78.0,Satisfactory
AP005,2018-09-25,28.61,79.11,10.51,31.75,7.03,0.43,2.01,33.31,86.0,Satisfactory
AP005,2018-09-26,34.19,104.24,16.91,38.97,8.2,0.65,3.82,22.36,98.0,Satisfactory
AP005,2018-09-27,36.81,92.5,16.21,34.54,9.9,0.54,4.44,17.16,99.0,Satisfactory
AP005,2018-09-28,18.71,55.55,14.94,27.41,13.13,0.18,4.46,11.52,66.0,Satisfactory
AP005,2018-09-29,28.19,86.03,20.98,26.8,8.29,0.56,2.81,21.05,70.0,Satisfactory
AP005,2018-09-30,52.09,119.12,19.75,27.89,7.62,0.46,3.09,36.61,104.0,Moderate
AP005,2018-10-01,73.3,125.23,8.21,29.07,21.52,0.52,3.69,47.84,157.0,Moderate
AP005,2018-10-02,64.0,137.38,13.61,32.38,47.68,0.49,4.75,44.3,122.0,Moderate
AP005,2018-10-04,62.23,141.49,15.72,37.26,27.72,0.66,3.19,18.47,117.0,Moderate
AP005,2018-10-05,57.35,154.36,22.65,42.21,24.63,0.57,3.3,21.5,130.0,Moderate
AP005,2018-10-06,78.54,181.76,18.59,46.02,24.65,0.68,3.7,26.83,149.0,Moderate
AP005,2018-10-07,69.29,155.0,5.47,32.8,17.76,0.55,3.7,37.8,153.0,Moderate
AP005,2018-10-08,54.88,122.81,4.5,27.32,21.39,0.57,3.87,39.34,107.0,Moderate
AP005,2018-10-09,42.4,126.5,5.03,30.66,14.7,0.54,3.71,35.3,112.0,Moderate
AP005,2018-10-10,31.74,93.9,9.86,39.07,12.68,0.64,8.16,33.84,112.0,Moderate
AP005,2018-10-11,49.33,137.83,14.88,63.88,14.13,0.96,28.82,22.92,106.0,Moderate
AP005,2018-10-12,43.88,110.35,10.23,49.84,12.58,0.69,12.45,29.07,115.0,Moderate
AP005,2018-10-13,69.73,118.55,6.53,36.05,15.64,0.53,5.9,50.27,122.0,Moderate
AP005,2018-10-14,58.04,99.35,14.0,49.77,12.16,0.61,8.68,37.85,114.0,Moderate
AP005,2018-10-15,49.55,100.07,18.38,51.42,12.79,0.71,11.62,32.89,98.0,Satisfactory
AP005,2018-10-16,40.69,83.99,13.28,29.18,10.36,0.51,2.9,35.62,98.0,Satisfactory
AP005,2018-10-17,53.01,89.9,9.11,33.06,11.6,0.54,4.91,49.86,80.0,Satisfactory
AP005,2018-10-18,86.27,164.46,22.33,62.09,12.52,0.8,20.28,66.53,144.0,Moderate
AP005,2018-10-19,145.0,209.56,9.88,50.73,13.74,0.78,13.31,66.45,181.0,Moderate
AP005,2018-10-20,69.05,187.53,9.8,45.83,13.85,0.67,10.09,66.17,168.0,Moderate
AP005,2018-10-21,99.12,213.95,18.6,56.25,14.97,0.75,12.67,64.33,199.0,Moderate
AP005,2018-10-22,107.88,250.11,11.74,57.23,16.5,0.79,14.24,85.98,236.0,Poor
AP005,2018-10-23,111.32,249.15,20.04,78.4,16.3,0.97,15.35,59.59,288.0,Poor
AP005,2018-10-24,90.26,226.33,19.84,63.2,13.67,1.04,22.56,51.64,228.0,Poor
AP005,2018-10-25,78.89,198.9,28.48,62.3,12.4,0.9,13.32,57.29,177.0,Moderate
AP005,2018-10-26,52.93,123.25,4.02,42.35,10.93,0.77,6.46,88.11,152.0,Moderate
AP005,2018-10-27,63.16,208.22,12.52,57.54,11.09,0.76,11.04,84.77,160.0,Moderate
AP005,2018-10-28,44.31,107.47,3.41,22.51,10.49,0.61,7.37,128.93,182.0,Moderate
AP005,2018-10-29,34.42,70.48,3.57,19.74,10.27,0.63,5.3,93.99,118.0,Moderate
AP005,2018-10-30,37.5,72.83,3.66,19.84,10.18,0.61,5.71,73.12,95.0,Satisfactory
AP005,2018-10-31,22.75,49.88,3.69,16.98,8.0,0.57,4.18,43.39,63.0,Satisfactory
AP005,2018-11-01,11.04,32.91,3.75,14.93,6.7,0.54,3.22,37.97,47.0,Good
AP005,2018-11-02,11.34,36.49,4.36,14.72,7.15,0.56,2.65,29.71,44.0,Good
AP005,2018-11-03,7.47,29.02,4.44,12.91,6.46,0.54,1.93,26.99,38.0,Good
AP005,2018-11-04,8.24,28.92,3.68,10.16,5.85,0.54,2.07,29.15,40.0,Good
AP005,2018-11-05,11.35,38.83,10.19,17.47,6.06,0.6,2.72,22.95,44.0,Good
AP005,2018-11-06,30.77,89.68,28.77,42.96,7.16,0.75,6.5,26.63,74.0,Satisfactory
AP005,2018-11-07,101.79,160.09,27.33,44.43,7.79,0.74,19.0,39.23,112.0,Moderate
AP005,2018-11-08,198.38,196.15,25.58,41.63,10.07,0.73,19.32,43.18,387.0,Very Poor
AP005,2018-11-09,48.16,108.47,13.22,29.96,12.58,0.66,5.47,40.88,142.0,Moderate
AP005,2018-11-10,66.51,160.33,14.16,33.99,14.08,0.74,13.53,51.26,127.0,Moderate
AP005,2018-11-11,87.49,141.5,3.14,18.34,14.63,0.69,15.16,118.98,147.0,Moderate
AP005,2018-11-12,90.03,157.27,4.08,32.85,13.39,0.92,12.25,113.48,214.0,Poor
AP005,2018-11-13,56.29,120.8,3.58,24.96,9.87,0.75,10.24,116.88,170.0,Moderate
AP005,2018-11-14,72.47,131.34,3.42,21.2,10.68,0.75,8.52,133.4,170.0,Moderate
AP005,2018-11-15,57.22,108.41,3.29,18.49,9.31,0.73,5.04,101.83,139.0,Moderate
AP005,2018-11-16,54.95,111.88,3.34,17.67,8.49,0.81,3.19,78.71,103.0,Moderate
AP005,2018-11-17,57.21,138.21,7.95,20.42,9.23,0.7,3.03,63.84,131.0,Moderate
AP005,2018-11-18,40.27,97.11,10.89,27.34,7.52,0.64,8.67,37.11,107.0,Moderate
AP005,2018-11-19,42.25,88.83,3.41,15.38,9.2,0.63,3.94,60.08,86.0,Satisfactory
AP005,2018-11-20,47.82,94.72,4.15,16.99,10.43,0.66,5.07,60.2,96.0,Satisfactory
AP005,2018-12-01,61.71,120.39,6.39,37.42,15.55,0.68,7.74,84.67,112.0,Moderate
AP005,2018-12-05,89.61,148.52,4.41,29.08,13.29,0.85,5.29,130.07,187.0,Moderate
AP005,2018-12-06,96.08,154.93,3.87,21.61,13.38,0.89,4.41,130.61,213.0,Poor
AP005,2018-12-09,114.86,180.89,4.31,24.2,14.97,0.84,8.94,155.27,274.0,Poor
AP005,2018-12-10,86.25,155.66,4.12,32.87,12.86,0.65,8.1,161.93,282.0,Poor
AP005,2018-12-11,74.06,141.28,4.14,35.65,11.33,0.83,6.01,162.33,233.0,Poor
AP005,2018-12-12,69.72,122.47,4.28,28.88,10.83,0.84,5.33,93.69,176.0,Moderate
AP005,2018-12-13,82.35,135.92,4.34,27.44,12.38,0.84,5.79,86.41,160.0,Moderate
AP005,2018-12-14,80.16,144.93,4.29,20.91,12.2,0.79,7.69,98.99,145.0,Moderate
AP005,2018-12-15,78.08,168.15,4.05,19.55,11.99,0.72,10.34,88.9,171.0,Moderate
AP005,2018-12-16,53.03,107.74,4.65,22.34,10.4,0.61,7.09,49.89,130.0,Moderate
AP005,2018-12-17,24.85,42.28,4.73,15.9,8.39,0.58,2.94,51.06,79.0,Satisfactory
AP005,2018-12-18,5.89,24.42,11.44,36.94,7.9,0.54,3.65,17.13,61.0,Satisfactory
AP005,2018-12-19,8.6,26.8,5.11,20.6,7.57,0.46,2.81,37.63,49.0,Good
AP005,2018-12-22,63.48,97.28,4.38,29.34,12.95,0.62,19.89,78.72,91.0,Satisfactory
AP005,2018-12-26,118.3,193.27,32.54,93.1,12.4,1.08,7.03,116.49,291.0,Poor
AP005,2018-12-27,111.24,195.18,31.43,79.61,13.77,0.92,19.05,119.87,276.0,Poor
AP005,2018-12-28,100.63,179.35,10.12,58.23,14.99,0.73,12.57,115.35,255.0,Poor
AP005,2018-12-29,77.43,137.85,3.76,40.68,14.13,0.65,17.41,104.11,220.0,Poor
AP005,2018-12-30,70.2,116.5,2.04,21.96,12.9,0.47,17.86,99.99,152.0,Moderate
AP005,2019-01-01,131.6,278.71,24.58,103.42,12.25,1.26,31.0,61.02,278.0,Poor
AP005,2019-01-02,132.69,265.78,16.21,92.32,14.25,1.28,28.06,91.78,298.0,Poor
AP005,2019-01-03,148.04,285.83,25.44,103.9,16.96,1.38,29.16,93.29,319.0,Very Poor
AP005,2019-01-04,139.55,244.16,30.48,92.53,15.53,1.25,23.07,106.51,315.0,Very Poor
AP005,2019-01-05,116.68,170.85,3.06,40.15,15.5,0.95,13.47,146.19,299.0,Poor
AP005,2019-01-06,132.1,199.8,12.3,73.49,14.04,1.12,11.81,99.07,304.0,Very Poor
AP005,2019-01-07,119.16,250.09,17.85,87.59,13.93,1.2,14.7,60.8,307.0,Very Poor
AP005,2019-01-08,136.86,297.86,41.81,130.26,15.5,1.51,41.63,72.8,296.0,Poor
AP005,2019-01-09,137.45,285.72,29.95,87.03,15.99,1.4,21.05,105.07,320.0,Very Poor
AP005,2019-01-10,135.46,227.11,17.84,67.15,18.86,1.08,16.33,121.45,309.0,Very Poor
AP005,2019-01-11,106.66,161.56,3.3,33.85,15.22,0.86,11.83,113.11,279.0,Poor
AP005,2019-01-12,115.8,203.73,17.74,56.99,13.85,1.0,17.47,90.12,291.0,Poor
AP005,2019-01-13,120.2,206.55,14.84,57.3,11.64,1.02,15.43,96.41,280.0,Poor
AP005,2019-01-14,203.05,306.16,20.25,80.39,16.24,1.71,36.83,83.48,343.0,Very Poor
AP005,2019-01-15,76.5,269.04,18.07,63.35,10.91,1.24,31.62,64.29,281.0,Poor
AP005,2019-01-17,102.42,213.54,5.7,29.75,12.18,0.96,14.97,128.67,199.0,Moderate
AP005,2019-01-18,126.4,253.02,16.19,58.08,11.49,1.12,20.4,109.19,274.0,Poor
AP005,2019-01-19,125.44,228.39,26.37,74.49,10.36,1.24,31.84,99.66,305.0,Very Poor
AP005,2019-01-20,125.76,267.76,35.02,78.53,10.11,1.29,20.76,80.84,307.0,Very Poor
AP005,2019-01-21,143.69,283.17,20.65,62.47,12.72,1.3,26.0,42.56,313.0,Very Poor
AP005,2019-01-22,129.7,254.44,20.44,59.43,11.0,1.24,16.05,17.55,315.0,Very Poor
AP005,2019-01-23,118.46,137.7,34.77,76.17,16.81,1.09,19.4,30.27,302.0,Very Poor
AP005,2019-01-24,115.56,233.08,32.41,47.81,15.06,1.16,25.46,27.6,281.0,Poor
AP005,2019-01-25,100.56,198.95,52.11,41.78,12.75,1.1,19.65,7.36,257.0,Poor
AP005,2019-01-26,45.94,56.4,14.33,22.82,14.3,0.63,7.14,25.44,113.0,Moderate
AP005,2019-01-27,80.45,129.08,2.37,17.27,17.47,0.78,6.64,69.36,101.0,Moderate
AP005,2019-01-28,85.77,138.65,6.2,42.57,14.85,0.88,8.47,51.84,196.0,Moderate
AP005,2019-01-29,79.75,127.43,5.36,44.93,14.54,0.83,8.68,62.36,172.0,Moderate
AP005,2019-01-30,71.88,117.96,2.97,33.23,13.49,0.71,10.28,77.3,160.0,Moderate
AP005,2019-01-31,57.58,106.17,2.8,35.5,11.43,0.7,7.14,89.74,117.0,Moderate
AP005,2019-02-01,53.84,106.93,11.78,51.62,10.88,0.84,7.87,83.16,116.0,Moderate
AP005,2019-02-02,99.81,212.2,36.94,71.07,15.66,1.19,11.1,52.71,205.0,Poor
AP005,2019-02-03,85.53,245.56,28.37,65.16,13.92,1.06,9.32,60.92,205.0,Poor
AP005,2019-02-04,71.09,144.15,6.02,46.25,14.77,0.85,5.64,77.64,147.0,Moderate
AP005,2019-02-05,111.01,243.2,40.38,74.52,16.53,1.32,10.17,49.65,228.0,Poor
AP005,2019-02-06,113.48,275.41,53.82,91.99,19.22,1.43,29.5,40.99,272.0,Poor
AP005,2019-02-07,118.36,278.92,58.1,85.31,22.25,1.57,28.7,53.62,283.0,Poor
AP005,2019-02-08,98.9,221.69,41.61,63.54,21.33,1.15,18.3,28.17,277.0,Poor
AP005,2019-02-09,76.34,140.91,12.42,42.83,19.15,0.83,13.4,21.97,165.0,Moderate
AP005,2019-02-11,59.05,124.13,3.08,28.13,12.39,0.68,4.38,65.86,126.0,Moderate
AP005,2019-02-12,54.84,126.53,3.32,33.09,11.44,0.72,5.12,69.7,114.0,Moderate
AP005,2019-02-13,59.6,124.4,4.22,33.96,10.85,0.78,6.52,91.09,122.0,Moderate
AP005,2019-02-14,94.42,178.56,30.85,60.03,11.61,1.06,8.19,50.52,182.0,Moderate
AP005,2019-02-15,55.03,94.34,3.61,30.02,10.53,0.74,6.43,59.81,144.0,Moderate
AP005,2019-02-16,67.33,138.24,24.49,44.68,10.43,0.86,7.87,37.87,115.0,Moderate
AP005,2019-02-17,50.92,109.68,6.96,34.62,9.49,0.81,11.06,28.92,109.0,Moderate
AP005,2019-02-18,51.74,100.88,12.68,37.14,8.91,0.79,20.8,17.83,109.0,Moderate
AP005,2019-02-19,33.27,71.67,6.19,20.37,8.37,0.68,4.56,15.31,84.0,Satisfactory
AP005,2019-02-20,39.61,86.76,17.41,24.55,8.72,0.72,5.77,13.42,82.0,Satisfactory
AP005,2019-02-21,51.81,115.7,24.02,36.12,9.88,0.83,15.92,17.11,98.0,Satisfactory
AP005,2019-02-22,52.8,118.58,10.35,40.23,10.5,0.67,10.17,28.71,103.0,Moderate
AP005,2019-02-23,51.41,128.17,11.2,47.12,9.68,0.84,13.49,17.21,118.0,Moderate
AP005,2019-02-24,41.71,144.36,14.69,50.67,11.17,0.72,33.77,20.74,124.0,Moderate
AP005,2019-02-25,48.26,165.39,16.54,36.7,14.7,1.11,24.73,12.13,137.0,Moderate
AP005,2019-02-26,52.58,169.83,8.1,28.68,13.21,0.89,7.1,1.55,148.0,Moderate
AP005,2019-03-02,15.89,52.28,5.49,14.77,18.19,0.45,4.55,24.44,48.0,Good
AP005,2019-03-03,26.93,69.05,9.16,20.86,19.16,0.55,6.16,25.91,63.0,Satisfactory
AP005,2019-03-04,27.8,87.02,9.33,24.13,16.91,0.73,10.33,15.8,78.0,Satisfactory
AP005,2019-03-05,22.27,91.01,11.92,26.61,15.04,0.67,11.33,12.4,92.0,Satisfactory
AP005,2019-03-06,42.23,111.52,10.3,32.32,15.18,0.74,14.82,13.43,102.0,Moderate
AP005,2019-03-07,30.85,93.77,7.01,23.55,13.6,0.67,7.93,20.43,104.0,Moderate
AP005,2019-03-08,33.92,81.68,16.0,29.37,14.64,0.77,4.45,27.64,81.0,Satisfactory
AP005,2019-03-09,27.95,96.17,26.94,39.08,9.47,0.86,5.18,13.08,80.0,Satisfactory
AP005,2019-03-10,19.08,75.6,18.0,36.5,9.02,0.61,12.53,9.47,79.0,Satisfactory
AP005,2019-03-11,21.22,93.11,16.6,42.49,7.21,0.83,17.44,9.42,74.0,Satisfactory
AP005,2019-03-12,30.96,123.07,15.16,53.94,6.77,0.71,25.05,14.33,105.0,Moderate
AP005,2019-03-13,42.54,133.44,11.91,51.99,9.45,0.71,23.47,15.38,121.0,Moderate
AP005,2019-03-14,50.39,159.08,20.49,61.21,9.92,0.84,25.54,16.02,131.0,Moderate
AP005,2019-03-15,43.56,116.19,10.54,38.18,10.07,0.72,12.45,22.29,130.0,Moderate
AP005,2019-03-16,28.18,95.94,5.96,25.99,8.88,0.59,8.67,18.53,107.0,Moderate
AP005,2019-03-17,34.35,105.79,12.83,37.82,11.04,0.62,13.1,15.39,98.0,Satisfactory
AP005,2019-03-18,30.15,79.98,8.63,29.19,9.72,0.57,35.88,34.91,98.0,Satisfactory
AP005,2019-03-19,32.39,100.66,13.28,43.73,9.23,0.68,4.7,21.36,100.0,Satisfactory
AP005,2019-03-20,27.53,72.87,6.94,28.71,9.03,0.64,9.69,20.53,78.0,Satisfactory
AP005,2019-03-21,23.36,66.43,10.06,29.64,7.49,0.79,9.32,22.21,74.0,Satisfactory
AP005,2019-03-22,36.33,115.06,16.25,42.43,8.6,0.96,27.76,10.36,91.0,Satisfactory
AP005,2019-03-23,31.12,105.29,12.4,36.11,8.76,0.77,11.71,13.51,114.0,Moderate
AP005,2019-03-24,31.06,108.14,15.64,35.72,7.9,0.87,11.38,10.46,101.0,Moderate
AP005,2019-03-25,36.77,89.98,15.7,35.59,7.68,0.83,4.85,15.33,99.0,Satisfactory
AP005,2019-03-26,24.49,64.93,13.33,30.89,6.13,0.7,8.09,8.37,81.0,Satisfactory
AP005,2019-03-27,24.5,76.36,12.35,33.42,6.14,0.68,10.25,12.09,71.0,Satisfactory
AP005,2019-03-28,30.49,93.56,9.58,33.41,6.78,0.77,15.85,14.54,87.0,Satisfactory
AP005,2019-03-29,31.8,102.51,9.63,28.23,7.16,0.83,11.6,15.0,91.0,Satisfactory
AP005,2019-03-30,37.15,104.69,15.62,36.12,7.17,0.86,12.35,8.66,103.0,Moderate
AP005,2019-03-31,44.75,133.71,18.2,45.4,7.48,0.88,22.5,8.84,110.0,Moderate
AP005,2019-04-01,43.25,133.41,8.31,35.51,6.01,0.94,10.1,17.23,126.0,Moderate
AP005,2019-04-02,28.42,103.06,11.85,36.19,5.34,0.95,17.8,10.37,108.0,Moderate
AP005,2019-04-03,27.5,89.44,13.6,35.23,5.19,0.88,14.67,9.43,101.0,Moderate
AP005,2019-04-04,27.02,103.61,20.57,32.42,4.97,0.87,21.15,4.48,91.0,Satisfactory
AP005,2019-04-05,23.63,77.64,21.08,25.85,5.33,0.72,19.17,4.17,96.0,Satisfactory
AP005,2019-04-06,32.96,109.5,13.85,43.6,6.14,0.63,8.55,9.24,86.0,Satisfactory
AP005,2019-04-07,25.61,85.39,8.02,41.37,5.39,0.64,12.44,17.83,105.0,Moderate
AP005,2019-04-08,22.42,79.8,14.26,22.97,4.41,0.8,4.42,5.25,81.0,Satisfactory
AP005,2019-04-09,23.73,81.76,19.81,23.77,5.25,0.85,6.88,5.09,80.0,Satisfactory
AP005,2019-04-10,33.69,99.18,14.32,22.46,5.62,0.66,5.13,9.26,100.0,Satisfactory
AP005,2019-04-13,27.28,106.57,14.48,42.29,6.29,0.8,7.57,30.51,96.0,Satisfactory
AP005,2019-04-14,20.65,85.16,16.65,31.55,6.09,0.71,9.19,7.99,99.0,Satisfactory
AP005,2019-04-15,28.84,107.04,20.1,36.27,6.95,0.84,16.08,7.94,89.0,Satisfactory
AP005,2019-04-16,31.45,120.82,20.27,42.89,7.41,0.87,19.8,9.43,110.0,Moderate
AP005,2019-04-17,35.3,116.16,15.75,33.42,7.0,0.8,6.68,10.95,114.0,Moderate
AP005,2019-04-18,31.25,102.2,15.92,24.69,5.86,0.75,5.09,7.71,111.0,Moderate
AP005,2019-04-19,22.48,68.45,10.03,18.99,5.28,0.65,3.89,8.0,88.0,Satisfactory
