StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
OD001,2019-08-26,21.99,42.74,4.0,11.0,36.14,1.95,7.06,5.8,102.0,Moderate
DL032,2019-09-24,43.42,97.2,4.62,4.55,4.37,0.89,4.16,17.46,102.0,Moderate
DL029,2018-10-01,55.9,191.23,98.98,71.99,39.48,1.69,10.36,20.99,151.0,Moderate
RJ005,2017-11-03,69.27,121.22,17.42,101.11,40.61,0.17,2.47,60.82,168.0,Moderate
TG006,2018-02-18,63.27,136.29,21.52,77.16,27.42,1.47,8.24,33.89,128.0,Moderate
OD001,2018-12-20,86.88,140.22,25.98,17.27,46.29,1.52,13.38,5.38,177.0,Moderate
RJ005,2019-05-03,64.92,126.92,48.66,46.44,19.99,1.07,31.01,56.11,150.0,Moderate
TG004,2019-02-12,63.01,113.71,7.11,41.47,21.37,0.65,6.17,33.73,112.0,Moderate
DL001,2019-06-17,36.5,135.48,1.66,22.57,13.92,0.3,9.89,39.29,123.0,Moderate
AP005,2019-05-27,31.75,127.6,7.55,34.42,3.11,0.79,6.71,32.66,120.0,Moderate
TG001,2019-09-17,42.91,102.07,4.92,21.94,39.11,0.39,32.78,20.7,104.0,Moderate
DL037,2019-09-20,45.66,122.77,11.45,19.04,22.11,0.69,26.03,64.31,151.0,Moderate
DL027,2020-03-20,83.58,187.84,16.15,19.98,35.79,0.95,13.23,17.91,178.0,Moderate
DL032,2019-02-26,71.75,138.8,19.14,62.13,31.34,0.76,19.78,36.25,160.0,Moderate
JH001,2020-04-16,27.64,107.72,24.63,11.39,8.49,1.54,27.58,64.06,124.0,Moderate
TG006,2018-01-08,77.84,166.26,12.59,57.67,22.1,1.25,6.66,48.97,159.0,Moderate
MH009,2019-08-13,18.77,104.76,108.34,11.01,15.37,0.23,12.21,4.22,134.0,Moderate
DL026,2019-04-13,48.69,133.56,18.23,35.74,27.54,0.82,17.0,26.03,133.0,Moderate
DL009,2019-03-13,75.9,231.06,42.86,60.09,27.2,1.37,24.75,15.48,141.0,Moderate
RJ006,2018-07-29,53.31,124.8,7.7,15.58,5.78,0.46,8.93,24.62,117.0,Moderate
MH007,2019-10-07,52.99,119.55,69.37,32.6,15.47,0.9,3.94,19.53,123.0,Moderate
TG001,2020-05-21,48.21,147.88,4.17,29.97,205.49,0.43,56.54,17.59,136.0,Moderate
WB010,2019-11-05,113.1,215.06,36.33,42.59,14.95,1.29,9.94,34.4,196.0,Moderate
RJ006,2020-06-02,32.71,71.27,8.67,15.83,23.56,0.55,9.65,77.7,113.0,Moderate
RJ005,2020-05-21,40.83,123.26,5.75,31.86,42.25,0.65,12.88,59.7,108.0,Moderate
MH013,2019-11-12,75.5,163.98,36.91,40.34,15.16,1.12,3.26,32.54,141.0,Moderate
DL027,2019-03-28,100.59,190.41,37.34,26.85,58.22,1.46,9.93,30.0,181.0,Moderate
KA007,2020-03-09,38.49,77.57,0.75,16.13,24.19,1.04,10.01,72.39,115.0,Moderate
DL008,2019-10-01,37.26,86.0,2.29,13.0,88.05,0.57,5.48,41.6,139.0,Moderate
TG006,2017-10-21,67.79,106.64,7.89,18.2,16.61,0.37,2.31,83.46,141.0,Moderate
DL019,2015-09-25,44.55,116.46,22.88,25.66,15.35,0.75,8.97,24.68,111.0,Moderate
DL005,2020-06-11,56.0,165.04,1.6,25.49,22.71,0.5,17.03,60.61,146.0,Moderate
DL001,2019-06-21,84.35,187.02,2.06,46.14,12.15,0.68,11.56,60.97,168.0,Moderate
DL031,2016-08-13,41.65,68.7,19.14,41.02,25.46,1.12,11.84,76.67,103.0,Moderate
TG003,2019-11-30,60.55,127.47,1.24,34.39,10.41,0.66,7.23,25.98,116.0,Moderate
DL002,2018-03-07,85.64,237.88,81.17,142.84,27.96,2.85,15.08,24.39,195.0,Moderate
DL038,2020-05-29,24.41,66.07,4.55,27.78,37.52,1.41,17.69,5.25,132.0,Moderate
DL026,2018-03-07,84.09,210.94,62.84,68.18,30.78,1.27,19.44,37.72,163.0,Moderate
DL020,2020-04-06,75.48,132.29,6.14,19.47,29.45,0.63,15.16,50.55,162.0,Moderate
TG006,2017-12-09,73.18,162.05,3.82,41.15,13.87,1.03,18.92,57.82,151.0,Moderate
DL015,2019-07-05,50.79,109.68,16.6,38.05,35.31,1.51,17.2,13.61,102.0,Moderate
DL010,2020-06-07,38.18,105.0,5.26,29.22,37.64,0.72,13.22,58.52,117.0,Moderate
DL020,2019-09-28,24.46,85.4,20.08,42.0,16.09,1.17,8.5,37.63,163.0,Moderate
TG004,2018-04-19,46.2,125.07,8.3,57.43,14.3,0.88,4.01,23.21,109.0,Moderate
DL005,2019-09-04,87.25,164.8,3.5,117.61,33.96,1.74,3.59,28.5,200.0,Moderate
KL008,2018-01-05,76.69,118.0,1.98,15.1,11.15,1.32,7.36,46.77,145.0,Moderate
DL009,2019-02-22,70.49,149.73,21.38,30.43,30.48,1.05,13.41,21.18,162.0,Moderate
DL009,2018-09-16,36.38,158.17,24.56,33.02,13.13,1.05,23.21,33.57,133.0,Moderate
RJ005,2018-10-02,77.24,187.69,117.77,25.14,17.62,1.24,9.04,9.91,155.0,Moderate
MH013,2020-02-06,47.27,107.9,6.12,39.09,16.01,0.43,5.72,31.92,119.0,Moderate
DL015,2018-05-02,63.92,226.3,4.5,36.85,43.82,1.01,14.45,47.14,170.0,Moderate
DL015,2018-08-16,43.79,108.5,15.18,34.47,87.65,1.6,8.32,4.7,116.0,Moderate
TG003,2018-05-09,40.44,100.59,1.84,20.98,10.21,0.55,11.56,49.35,107.0,Moderate
DL002,2019-06-26,74.31,214.19,82.95,95.52,38.0,2.11,7.99,30.63,164.0,Moderate
TG004,2018-09-16,51.15,120.42,24.6,80.08,57.9,0.76,3.57,2.14,112.0,Moderate
TG004,2018-11-24,71.48,155.04,19.11,89.37,1.86,0.89,34.57,35.35,145.0,Moderate
DL024,2018-04-10,72.04,212.67,10.48,28.33,59.03,0.62,5.1,66.91,179.0,Moderate
OD001,2018-04-10,51.76,106.64,6.1,15.28,7.86,3.43,13.32,20.56,118.0,Moderate
DL034,2020-04-23,46.89,102.91,1.91,19.83,10.57,0.46,6.84,32.26,103.0,Moderate
PB001,2017-09-13,75.94,197.0,10.41,17.15,18.04,0.83,8.82,4.83,159.0,Moderate
TG006,2015-12-24,62.77,108.11,5.24,2.54,10.42,0.97,10.53,57.75,101.0,Moderate
KA011,2019-04-07,36.96,82.96,4.63,37.81,14.47,0.45,6.35,79.15,133.0,Moderate
DL008,2018-07-12,42.65,137.97,6.77,25.44,4.52,0.52,5.16,14.88,111.0,Moderate
DL038,2020-04-13,69.08,131.33,6.96,36.32,25.6,1.35,15.38,48.1,111.0,Moderate
DL019,2015-10-04,84.34,146.34,49.15,49.43,20.25,1.32,9.71,37.67,178.0,Moderate
KA011,2019-02-10,46.28,82.17,8.23,19.8,17.68,0.73,4.15,24.84,105.0,Moderate
OD001,2019-12-27,64.98,105.72,18.88,11.35,62.38,0.82,4.65,32.82,199.0,Moderate
TG006,2016-01-21,68.76,114.92,5.25,2.87,10.39,0.8,15.79,26.64,138.0,Moderate
RJ004,2018-07-03,63.31,71.36,13.46,18.53,13.28,0.63,7.89,31.22,130.0,Moderate
WB011,2019-11-08,53.99,128.09,4.58,10.97,4.67,0.43,13.31,45.03,191.0,Moderate
TG006,2018-05-08,59.67,110.4,5.23,49.02,19.21,0.95,5.4,52.19,122.0,Moderate
MH009,2019-07-15,18.28,106.88,112.28,7.04,5.63,0.27,11.57,5.64,157.0,Moderate
RJ006,2018-02-03,48.16,118.78,4.28,24.36,30.28,0.7,27.52,90.78,132.0,Moderate
TG003,2019-02-26,54.75,137.44,3.64,24.68,13.24,0.54,10.68,18.25,121.0,Moderate
DL031,2016-06-18,77.7,175.57,4.63,42.74,47.31,0.94,14.49,50.24,175.0,Moderate
DL008,2019-07-03,42.46,115.82,26.65,42.98,30.52,0.48,15.28,43.53,142.0,Moderate
AP005,2019-11-02,86.71,157.26,25.08,43.75,16.22,0.95,16.03,41.03,134.0,Moderate
DL001,2019-03-05,71.82,135.15,5.63,43.7,19.2,0.51,26.19,33.92,135.0,Moderate
OD002,2020-02-06,89.59,148.83,32.38,6.47,15.03,2.3,9.33,8.26,186.0,Moderate
MH013,2019-12-31,68.89,131.02,9.48,39.7,7.19,0.83,6.54,56.47,161.0,Moderate
JH001,2020-05-24,68.23,161.21,22.27,10.2,9.18,0.72,20.63,29.05,142.0,Moderate
RJ004,2017-10-15,59.17,188.15,13.6,27.49,23.25,1.11,12.62,34.92,178.0,Moderate
MH010,2020-02-09,67.28,127.06,2.36,14.23,18.62,0.64,13.1,62.66,128.0,Moderate
MH008,2020-02-04,80.3,126.5,4.54,32.29,12.73,0.61,12.65,98.88,164.0,Moderate
RJ004,2018-03-10,51.34,108.75,8.66,37.99,23.14,0.6,8.47,78.56,110.0,Moderate
TG002,2017-12-18,70.41,138.84,1.38,45.21,20.14,0.32,13.57,69.03,135.0,Moderate
WB011,2019-03-16,62.11,130.28,12.77,96.15,21.51,0.5,13.23,36.06,148.0,Moderate
DL035,2018-07-09,67.8,157.96,1.09,13.34,52.08,0.76,9.04,80.49,161.0,Moderate
DL022,2019-06-18,29.4,48.27,1.71,20.04,25.7,0.14,7.1,99.09,120.0,Moderate
RJ005,2017-08-01,43.26,113.04,12.44,24.5,21.13,0.13,4.06,11.12,103.0,Moderate
PB001,2018-12-01,62.95,140.07,29.56,36.7,9.16,0.01,5.91,16.61,125.0,Moderate
TG003,2019-05-06,36.39,131.29,3.17,30.71,12.45,0.59,9.52,32.1,120.0,Moderate
KA008,2018-11-01,35.77,76.35,13.71,44.98,12.54,1.7,10.92,20.08,114.0,Moderate
RJ006,2020-02-12,79.17,143.49,8.92,50.88,62.65,1.18,14.76,67.95,179.0,Moderate
DL037,2020-06-11,53.96,158.35,6.19,92.39,24.63,1.41,37.72,66.13,137.0,Moderate
DL032,2020-06-17,36.29,107.54,2.2,17.73,105.4,0.7,5.85,18.74,111.0,Moderate
KA008,2019-12-07,44.78,85.71,29.8,56.58,12.85,1.83,3.33,28.63,115.0,Moderate
TG002,2018-02-08,39.12,107.49,7.97,75.75,21.77,1.19,3.94,42.52,111.0,Moderate
WB011,2020-03-13,70.7,127.49,14.3,57.31,44.62,0.54,21.54,39.31,127.0,Moderate
WB012,2019-12-17,56.23,128.3,38.72,48.97,16.57,0.73,14.15,27.32,114.0,Moderate
TG006,2018-01-30,68.02,163.45,18.28,55.67,22.83,1.12,4.94,35.84,143.0,Moderate
KA004,2018-10-22,54.35,129.44,36.41,54.01,14.87,1.16,9.54,16.96,114.0,Moderate
KA007,2019-04-09,33.85,74.2,1.51,18.36,11.6,0.76,2.29,76.37,135.0,Moderate
DL035,2018-09-05,32.79,97.62,11.77,23.62,26.26,1.28,6.28,17.18,103.0,Moderate
BR008,2020-02-09,79.29,204.39,36.52,66.75,22.63,1.0,7.08,6.37,157.0,Moderate
RJ004,2018-09-18,36.27,110.44,10.71,46.81,22.49,0.77,8.02,24.59,104.0,Moderate
DL009,2019-03-20,82.58,199.5,12.74,35.53,28.39,1.03,35.37,29.39,193.0,Moderate
AP005,2016-11-17,76.4,120.03,3.77,31.02,11.23,1.14,12.94,97.23,151.0,Moderate
DL035,2019-03-23,55.28,141.06,1.88,28.27,26.36,0.46,12.02,46.26,122.0,Moderate
KA008,2019-03-03,32.61,103.33,7.27,32.87,12.5,1.22,3.26,58.51,125.0,Moderate
DL026,2019-09-11,77.88,187.92,24.31,30.81,38.46,1.54,8.84,42.65,166.0,Moderate
DL027,2019-07-08,55.36,121.24,2.04,12.96,52.49,0.7,2.87,27.88,109.0,Moderate
RJ004,2017-11-19,88.92,211.89,3.59,29.95,29.23,1.26,18.74,75.41,168.0,Moderate
WB013,2019-11-12,88.88,181.77,82.91,80.26,22.74,2.7,7.09,37.53,171.0,Moderate
WB009,2020-01-05,93.99,179.04,81.17,42.96,19.92,1.36,5.28,15.26,181.0,Moderate
BR006,2020-05-18,40.11,102.26,4.78,7.15,14.35,0.68,2.16,21.54,178.0,Moderate
RJ006,2018-02-16,53.21,135.23,57.54,90.22,37.86,1.57,13.89,52.71,164.0,Moderate
KA007,2018-10-31,38.82,82.59,1.13,18.23,4.54,0.72,2.22,57.84,107.0,Moderate
DL020,2019-09-03,79.65,177.81,10.88,18.22,37.71,1.76,11.17,10.31,142.0,Moderate
DL023,2018-03-19,97.5,267.18,7.26,16.22,53.29,0.64,15.97,46.81,192.0,Moderate
DL020,2019-05-27,83.91,282.6,11.47,36.43,23.26,1.16,14.02,47.35,197.0,Moderate
MH011,2019-10-05,37.66,103.81,50.21,49.45,15.89,0.49,3.77,26.03,113.0,Moderate
KA011,2018-12-13,69.54,126.33,10.51,38.85,20.7,0.98,3.95,61.1,144.0,Moderate
TG003,2018-02-28,60.82,144.36,9.4,43.33,14.78,1.06,15.2,39.05,129.0,Moderate
RJ006,2020-01-04,56.93,116.43,22.5,47.93,74.3,1.29,13.84,34.85,103.0,Moderate
DL023,2020-03-26,57.98,110.8,2.74,14.3,28.0,0.36,15.38,34.9,106.0,Moderate
TG002,2018-09-26,44.96,110.44,13.82,41.76,14.3,0.69,3.13,28.28,106.0,Moderate
PB001,2019-11-18,101.44,190.56,17.24,10.01,13.01,0.65,11.37,20.02,162.0,Moderate
DL010,2019-08-29,35.88,170.76,7.13,27.62,28.44,1.03,14.71,36.62,145.0,Moderate
DL024,2018-07-10,34.67,76.38,7.2,29.02,22.92,0.99,14.86,44.44,111.0,Moderate
TG003,2020-05-26,30.35,88.15,1.08,5.15,7.79,0.3,9.09,25.1,102.0,Moderate
DL015,2020-04-12,47.96,121.24,24.78,77.05,83.65,0.91,0.61,5.78,117.0,Moderate
DL002,2016-06-27,63.78,164.76,8.21,39.98,46.38,1.12,9.25,14.62,134.0,Moderate
RJ004,2018-02-09,49.11,182.45,15.33,17.7,12.55,0.97,11.67,57.92,145.0,Moderate
DL031,2019-04-15,64.5,244.4,54.27,68.87,24.57,1.62,12.86,28.44,174.0,Moderate
MH009,2019-07-07,19.18,81.92,114.05,3.88,2.07,0.21,24.72,6.57,123.0,Moderate
CH001,2020-01-28,40.04,89.37,15.87,17.71,70.87,0.64,7.53,10.27,142.0,Moderate
DL022,2019-03-15,66.6,114.89,8.53,26.06,24.38,0.37,15.56,47.32,191.0,Moderate
KA008,2019-02-16,36.11,80.51,4.4,31.46,11.93,0.81,2.74,69.21,107.0,Moderate
DL020,2018-07-10,44.33,145.12,2.04,27.38,82.36,0.96,19.64,20.07,144.0,Moderate
TG004,2018-09-21,33.05,74.64,20.51,59.05,26.68,0.57,8.64,4.04,101.0,Moderate
DL002,2019-02-27,82.11,157.27,19.35,69.6,25.8,1.02,16.49,13.07,126.0,Moderate
KA007,2020-01-26,39.98,92.48,0.75,29.43,22.94,1.41,11.69,67.47,106.0,Moderate
DL027,2019-03-12,45.49,102.28,2.21,11.21,49.89,0.45,2.42,25.07,118.0,Moderate
DL034,2020-05-02,33.93,104.34,1.53,10.23,13.96,0.23,6.02,60.49,129.0,Moderate
WB013,2018-09-18,61.13,103.62,16.39,36.49,11.19,1.61,2.22,25.03,113.0,Moderate
DL015,2020-06-08,54.23,124.06,4.6,27.49,13.82,0.77,6.2,38.22,103.0,Moderate
DL019,2016-03-19,59.61,175.84,21.67,53.33,23.28,0.77,23.69,24.06,118.0,Moderate
HR012,2020-04-11,51.76,112.4,5.75,17.32,34.72,0.88,14.17,77.57,152.0,Moderate
DL008,2019-09-20,61.47,133.47,13.62,83.17,81.3,0.45,9.68,39.64,105.0,Moderate
RJ004,2017-10-23,39.5,149.66,9.17,35.91,28.43,0.78,6.34,28.75,130.0,Moderate
WB011,2019-03-22,60.13,103.97,4.39,45.68,19.08,0.48,8.14,37.33,119.0,Moderate
RJ006,2018-05-05,50.69,151.69,12.55,45.5,19.44,0.51,8.92,96.52,134.0,Moderate
TG006,2016-03-14,61.99,96.78,5.37,2.94,10.26,0.84,5.33,55.97,110.0,Moderate
OD002,2019-07-16,36.21,197.62,34.18,3.27,8.06,1.64,33.14,3.9,149.0,Moderate
WB008,2020-01-22,78.17,164.48,18.11,45.42,32.87,1.1,19.29,63.29,175.0,Moderate
DL019,2019-04-03,69.66,186.96,16.62,58.94,21.4,1.18,9.5,23.82,160.0,Moderate
AP005,2019-03-14,50.39,159.08,20.49,61.21,9.92,0.84,25.54,16.02,131.0,Moderate
MH009,2019-07-26,16.58,60.67,100.83,7.01,6.23,0.25,11.36,5.24,142.0,Moderate
RJ005,2017-08-15,39.21,122.7,2.55,30.34,16.44,0.8,5.46,23.83,116.0,Moderate
MP001,2020-02-17,38.03,135.71,13.08,57.99,14.98,1.26,26.67,50.86,120.0,Moderate
RJ004,2018-01-28,51.06,138.76,21.25,24.02,29.97,1.28,26.28,56.87,141.0,Moderate
RJ005,2020-05-09,62.56,118.96,3.17,18.84,25.32,0.51,10.57,39.28,104.0,Moderate
DL019,2018-07-09,78.83,145.44,2.12,41.46,27.26,0.64,9.74,18.76,143.0,Moderate
DL022,2018-07-15,21.55,57.39,2.55,25.86,29.78,2.61,3.35,29.06,114.0,Moderate
DL018,2019-03-03,59.33,109.61,51.79,55.67,25.67,1.19,11.64,19.75,139.0,Moderate
RJ004,2018-09-06,36.16,97.45,12.85,34.49,14.1,0.69,13.32,15.62,119.0,Moderate
TG006,2019-02-25,51.44,117.8,4.4,73.41,6.17,0.51,2.64,39.87,109.0,Moderate
DL022,2019-03-25,80.16,125.61,1.94,23.1,25.37,0.34,31.78,54.97,140.0,Moderate
MH011,2020-02-10,43.34,167.32,18.82,75.82,15.24,0.71,14.21,32.36,148.0,Moderate
KA011,2019-04-12,38.48,95.31,13.76,51.73,19.52,0.53,6.37,61.01,113.0,Moderate
TG003,2020-01-30,68.34,149.29,12.58,25.51,20.23,0.76,19.79,31.17,124.0,Moderate
DL009,2020-04-01,24.62,55.86,2.36,10.49,26.45,0.43,10.5,72.5,112.0,Moderate
PB001,2018-01-23,58.9,110.95,6.49,78.77,14.05,0.82,3.24,17.78,123.0,Moderate
DL010,2018-09-26,29.86,159.46,26.31,24.21,17.11,1.86,9.3,26.4,108.0,Moderate
DL003,2020-06-09,59.87,114.61,8.11,23.87,30.45,0.76,21.05,42.53,103.0,Moderate
DL027,2018-08-17,25.41,78.86,5.13,8.32,43.58,0.62,3.81,30.19,110.0,Moderate
DL016,2020-03-17,60.76,142.05,32.98,38.86,25.4,1.01,22.04,46.14,129.0,Moderate
AP005,2018-02-04,63.4,191.95,26.6,62.86,15.52,1.06,11.92,33.84,169.0,Moderate
DL020,2019-06-05,66.17,257.44,3.1,36.58,42.27,1.72,9.65,21.3,193.0,Moderate
DL003,2019-03-31,57.5,167.81,9.02,59.56,35.17,0.86,32.82,45.17,173.0,Moderate
DL019,2016-05-25,52.72,293.34,12.16,50.81,42.07,0.97,7.57,23.52,179.0,Moderate
KA007,2019-01-01,57.61,97.89,1.6,16.7,8.3,0.6,2.56,88.33,121.0,Moderate
DL016,2019-04-20,79.92,187.41,50.36,83.6,32.63,2.28,37.88,68.58,198.0,Moderate
DL020,2018-08-24,21.15,164.96,6.52,19.36,32.08,0.78,22.58,14.24,109.0,Moderate
KA011,2020-01-26,51.18,109.35,38.32,43.85,12.2,1.32,2.82,26.61,106.0,Moderate
DL023,2020-06-23,35.23,84.61,9.21,27.06,17.47,1.83,3.16,15.43,102.0,Moderate
DL038,2019-07-26,38.21,141.52,30.62,41.09,14.33,0.9,8.78,25.42,139.0,Moderate
RJ006,2018-03-17,40.08,110.23,3.17,35.64,19.54,0.54,10.11,84.61,130.0,Moderate
DL036,2019-06-23,33.4,127.22,1.76,19.81,34.12,0.65,7.28,83.39,162.0,Moderate
DL010,2018-09-01,32.51,165.2,20.98,30.65,26.85,1.75,13.51,9.92,161.0,Moderate
DL026,2020-04-15,62.33,199.73,5.89,20.95,27.74,1.43,17.93,36.2,156.0,Moderate
DL036,2019-06-05,63.14,237.38,3.58,42.21,19.87,0.97,13.62,65.81,197.0,Moderate
DL028,2020-04-08,27.02,27.02,2.27,26.65,19.54,0.5,17.74,79.01,106.0,Moderate
DL009,2018-05-05,44.92,160.79,20.73,73.58,29.43,1.3,28.33,64.67,181.0,Moderate
RJ005,2018-09-28,72.77,201.22,127.64,12.68,13.64,1.48,9.87,20.34,168.0,Moderate
DL009,2019-10-19,70.94,173.65,37.79,68.91,20.31,2.04,9.34,6.53,139.0,Moderate
TG001,2018-01-27,67.05,156.98,1.99,38.99,27.33,0.71,16.6,82.21,140.0,Moderate
BR006,2020-04-02,63.21,100.27,7.25,9.0,13.42,0.69,12.39,2.66,127.0,Moderate
DL019,2015-07-24,37.78,86.13,10.33,38.35,37.39,0.63,14.19,10.75,107.0,Moderate
DL016,2018-05-21,51.18,209.71,31.71,74.1,45.91,0.92,20.7,71.79,195.0,Moderate
DL003,2019-06-18,24.83,83.99,3.97,40.55,25.91,1.09,11.43,58.91,123.0,Moderate
DL034,2019-02-24,95.23,226.44,9.29,34.07,24.05,0.81,12.16,61.19,177.0,Moderate
WB011,2019-05-01,24.46,289.47,6.71,24.18,10.07,0.16,2.26,25.21,112.0,Moderate
MH007,2019-09-29,15.84,50.56,71.84,19.31,19.64,0.47,3.46,5.71,111.0,Moderate
MH011,2020-01-08,73.0,187.28,79.99,62.98,28.86,1.18,9.42,22.15,167.0,Moderate
AP005,2017-03-03,76.47,174.14,19.99,56.43,10.42,1.38,15.05,45.82,172.0,Moderate
KA008,2019-04-26,44.12,108.25,5.19,31.55,10.58,1.3,2.45,61.7,110.0,Moderate
TG004,2016-12-01,58.86,97.97,10.58,54.03,31.73,1.23,23.1,49.67,103.0,Moderate
WB010,2019-11-15,61.65,143.19,90.12,36.98,34.83,1.48,5.84,8.91,135.0,Moderate
DL003,2019-08-11,18.19,61.33,2.96,19.86,21.74,0.45,10.02,54.63,134.0,Moderate
AP005,2018-04-01,36.96,88.07,9.2,34.75,7.44,0.62,10.53,19.03,101.0,Moderate
DL024,2018-07-09,46.41,88.43,6.79,43.15,32.93,0.99,18.51,57.33,147.0,Moderate
DL008,2019-08-28,57.87,128.54,12.31,49.48,32.41,0.8,3.41,39.12,134.0,Moderate
RJ004,2018-06-20,58.17,102.0,11.22,34.54,17.16,0.68,9.2,64.21,115.0,Moderate
AP001,2019-12-26,50.52,81.46,2.37,14.79,13.24,0.59,13.86,32.95,114.0,Moderate
DL029,2019-10-19,74.79,161.67,76.45,65.72,10.44,1.71,18.79,36.86,165.0,Moderate
MH007,2020-01-10,79.62,196.23,56.96,45.53,25.18,1.11,10.3,20.66,146.0,Moderate
DL032,2019-08-25,37.62,75.08,7.54,20.36,58.89,0.96,3.35,11.86,109.0,Moderate
MH012,2020-02-01,55.32,120.51,30.27,24.85,24.08,0.74,2.4,147.16,158.0,Moderate
DL031,2015-08-21,45.2,173.89,34.26,43.8,19.52,1.03,9.13,66.8,132.0,Moderate
DL035,2020-05-12,43.33,102.0,2.09,11.64,26.76,1.75,21.21,44.15,114.0,Moderate
KA004,2019-11-11,81.39,134.45,18.35,44.5,24.59,0.76,2.77,93.2,159.0,Moderate
MH008,2019-11-13,72.21,117.48,10.16,29.93,2.82,0.51,19.15,84.75,163.0,Moderate
DL009,2020-06-30,31.39,71.91,2.2,16.38,18.04,0.71,5.62,67.0,112.0,Moderate
DL014,2019-05-22,62.57,147.62,38.8,77.63,48.16,2.59,10.65,9.5,136.0,Moderate
RJ005,2018-11-24,95.81,169.64,44.23,50.78,16.89,1.3,9.83,37.07,191.0,Moderate
TG006,2018-12-08,78.59,134.2,8.09,59.35,15.15,0.91,1.62,40.27,139.0,Moderate
KL004,2020-01-31,46.71,109.08,106.14,53.77,19.59,1.32,20.29,14.61,185.0,Moderate
DL022,2019-10-09,66.19,154.38,5.9,23.98,19.53,0.87,9.8,57.38,131.0,Moderate
OD001,2019-12-21,64.93,140.68,25.56,17.85,82.58,0.94,5.98,28.69,126.0,Moderate
AP001,2018-08-21,11.3,27.28,5.81,11.69,9.62,1.2,9.05,24.93,112.0,Moderate
DL035,2018-06-19,44.26,132.78,6.78,8.72,42.14,0.37,4.88,94.86,161.0,Moderate
KA011,2019-04-20,26.69,64.68,18.64,52.0,18.28,0.76,8.72,60.28,138.0,Moderate
TG001,2019-04-09,42.7,114.4,4.29,35.08,23.5,0.78,5.33,21.5,107.0,Moderate
DL005,2020-04-25,34.04,123.6,0.46,17.35,35.64,0.31,15.8,86.06,147.0,Moderate
RJ005,2018-09-30,77.08,222.71,31.18,31.82,14.44,1.0,6.96,17.91,179.0,Moderate
DL014,2020-06-06,80.1,127.36,22.77,31.2,15.78,2.13,1.81,25.03,176.0,Moderate
KA008,2019-11-11,82.17,126.54,16.19,49.62,19.34,1.39,3.57,27.35,154.0,Moderate
DL037,2018-09-21,30.9,117.15,14.02,24.38,18.62,1.01,19.8,45.52,152.0,Moderate
DL001,2019-11-24,82.92,153.33,2.43,43.73,13.85,0.34,16.12,37.7,197.0,Moderate
DL009,2020-05-07,22.17,87.2,1.7,9.95,28.59,0.39,13.5,127.74,186.0,Moderate
TG004,2019-02-19,56.81,112.1,4.2,40.53,20.16,0.67,11.03,31.14,126.0,Moderate
TG002,2017-11-21,35.89,67.19,5.87,51.78,15.87,1.17,5.86,53.7,117.0,Moderate
TG002,2019-02-09,50.45,167.12,10.22,48.08,17.42,0.59,14.82,62.84,136.0,Moderate
DL003,2020-04-22,67.69,112.1,5.31,22.06,28.2,0.6,15.82,37.81,102.0,Moderate
MH014,2019-11-11,68.42,116.64,11.26,28.33,10.58,0.63,19.24,43.56,108.0,Moderate
DL032,2018-08-20,78.79,137.64,17.53,29.14,54.82,1.28,17.23,20.3,186.0,Moderate
KA008,2018-11-21,42.5,84.67,15.74,50.63,18.55,1.58,1.02,20.7,110.0,Moderate
TG004,2016-12-21,54.24,95.55,11.18,73.32,29.32,1.25,45.43,49.4,106.0,Moderate
AP001,2018-02-01,62.08,152.59,10.08,62.18,19.42,0.05,8.97,34.93,136.0,Moderate
DL018,2020-03-19,78.6,155.2,65.78,46.86,38.93,1.08,25.18,20.88,131.0,Moderate
MH011,2020-03-20,27.53,116.32,63.39,23.23,25.18,0.56,8.61,15.61,120.0,Moderate
DL015,2020-05-02,32.26,112.79,3.5,22.88,34.45,0.71,1.57,9.24,118.0,Moderate
TG001,2018-11-13,54.99,119.97,1.35,17.14,13.8,0.48,10.52,25.71,115.0,Moderate
DL031,2019-03-13,88.44,252.98,81.61,105.79,25.72,2.41,8.99,52.46,156.0,Moderate
DL037,2020-05-02,33.17,101.9,2.81,15.44,37.83,1.48,26.49,66.83,108.0,Moderate
RJ006,2018-01-12,106.35,196.85,72.67,22.59,81.78,0.0,43.63,59.52,188.0,Moderate
DL037,2019-03-07,97.71,217.35,21.3,50.85,28.01,1.48,20.48,31.22,183.0,Moderate
OD001,2018-05-08,80.49,170.83,6.43,20.22,7.85,3.3,13.48,27.09,182.0,Moderate
WB013,2020-03-10,63.7,133.38,26.02,67.91,26.46,1.65,11.56,77.15,194.0,Moderate
DL031,2015-06-30,55.39,106.67,1.98,44.89,13.98,1.71,5.7,57.8,125.0,Moderate
AP005,2016-12-20,61.85,100.85,34.99,77.27,14.55,1.53,19.86,58.88,122.0,Moderate
CH001,2019-12-30,72.34,140.37,38.14,16.28,26.86,1.04,6.59,6.52,102.0,Moderate
AP005,2017-12-19,55.81,121.39,4.86,43.94,11.15,0.91,9.21,77.78,131.0,Moderate
DL035,2018-05-05,82.0,189.13,6.0,19.62,48.15,0.66,5.42,74.08,174.0,Moderate
AP001,2019-02-01,63.05,111.15,5.4,68.18,15.31,1.06,13.42,47.46,141.0,Moderate
